member_id,product_id,rating,persona_major,neighbor_major,constraint_major,item_major,item_sub,item_name,context,is_bridge
U077,663,3,육류/해산물/계란,채소/과일,,음료/유제품,치즈,"서울우유치즈 테이스티 치즈 맛있는, 18g, 10개입, 1개","서울우유치즈 테이스티 치즈 맛있는, 18g, 10개입, 1개",1
U077,373,4,육류/해산물/계란,채소/과일,,육류/해산물/계란,두부/유부,"곰곰 만능두부, 300g, 1개","곰곰 만능두부, 300g, 1개",1
U077,190,5,육류/해산물/계란,채소/과일,,육류/해산물/계란,해산물,"곰곰 간편한 고등어 조림 (냉동), 170g, 1개","곰곰 간편한 고등어 조림 (냉동), 170g, 1개",0
U077,434,5,육류/해산물/계란,채소/과일,,육류/해산물/계란,소고기,"호주산 소고기 다짐육 (냉장), 1개, 300g","호주산 소고기 다짐육 (냉장), 1개, 300g",0
U077,15,3,육류/해산물/계란,채소/과일,,음료/유제품,우유,"편안하게 소화되는 신선한 1A 우유, 900ml, 1개","편안하게 소화되는 신선한 1A 우유, 900ml, 1개",1
U077,156,4,육류/해산물/계란,채소/과일,,가공/편의식/스낵,김,"광천김 이모카세 1호 김자반, 50g, 1개","광천김 이모카세 1호 김자반, 50g, 1개",1
U077,132,4,육류/해산물/계란,채소/과일,,가공/편의식/스낵,기타가공식,"곰곰 소고기 장조림, 125g, 1개","곰곰 소고기 장조림, 125g, 1개",0
U077,192,5,육류/해산물/계란,채소/과일,,육류/해산물/계란,해산물,"[오성식품] 절단코다리(깔끔) 1kg-12~13알, 1박스","[오성식품] 절단코다리(깔끔) 1kg-12~13알, 1박스",0
U077,142,3,육류/해산물/계란,채소/과일,,가공/편의식/스낵,기타가공식,"비움반찬 고추장 제육볶음, 300g, 1개","비움반찬 고추장 제육볶음, 300g, 1개",0
U077,117,3,육류/해산물/계란,채소/과일,,가공/편의식/스낵,김치/젓갈,"천년의젓갈 창난젓, 200g, 1개","천년의젓갈 창난젓, 200g, 1개",0
U077,423,4,육류/해산물/계란,채소/과일,,육류/해산물/계란,소고기,"보리육촌 국내산 소고기 등심 2등급 구이용 (냉장), 200g, 1개","보리육촌 국내산 소고기 등심 2등급 구이용 (냉장), 200g, 1개",0
U077,197,4,육류/해산물/계란,채소/과일,,육류/해산물/계란,해산물,"사조 간장버터참치 100g, 2개","사조 간장버터참치 100g, 2개",0
U077,198,5,육류/해산물/계란,채소/과일,,육류/해산물/계란,해산물,"동원 구경상사 꽁치, 400g, 1개","동원 구경상사 꽁치, 400g, 1개",0
U077,112,3,육류/해산물/계란,채소/과일,,가공/편의식/스낵,김치/젓갈,"비비고 갓김치, 300g, 1개","비비고 갓김치, 300g, 1개",1
U077,576,5,육류/해산물/계란,채소/과일,,육류/해산물/계란,해산물,"사랑해어 골뱅이 (냉동), 1개, 500g(소)","사랑해어 골뱅이 (냉동), 1개, 500g(소)",0
U077,188,5,육류/해산물/계란,채소/과일,,육류/해산물/계란,닭/오리/기타,"품애복 무항생제 인증 추억의 오리로스 (냉동), 450g, 1개","품애복 무항생제 인증 추억의 오리로스 (냉동), 450g, 1개",0
U077,579,4,육류/해산물/계란,채소/과일,,육류/해산물/계란,해산물,"냉동 새조개살 1kg, 1개","냉동 새조개살 1kg, 1개",0
U077,54,1,육류/해산물/계란,채소/과일,,양념/소스/조미료,드레싱,"풀무원 오리엔탈 드레싱, 115g, 1개","풀무원 오리엔탈 드레싱, 115g, 1개",0
U077,555,4,육류/해산물/계란,채소/과일,,육류/해산물/계란,해산물,"동해안 생물 청어 1미 280g내외 당일조업 비손질, 1개, [당일조업]동해안 생물 청어1미(280g내외) 비손질","동해안 생물 청어 1미 280g내외 당일조업 비손질, 1개, [당일조업]동해안 생물 청어1미(280g내외) 비손질",0
U077,528,4,육류/해산물/계란,채소/과일,,육류/해산물/계란,해산물,"이동삼 안동 간고등어 (냉동), 1개, 180g","이동삼 안동 간고등어 (냉동), 1개, 180g",0
U077,459,5,육류/해산물/계란,채소/과일,,육류/해산물/계란,닭/오리/기타,"바오바오 수제 캠핑 숙성 프리미엄 양꼬치 구이용 250g 10꼬치 (시즈닝 3종 증정), 1개","바오바오 수제 캠핑 숙성 프리미엄 양꼬치 구이용 250g 10꼬치 (시즈닝 3종 증정), 1개",0
U077,130,4,육류/해산물/계란,채소/과일,,가공/편의식/스낵,기타가공식,"천년의반찬 무말랭이무침, 300g, 1개","천년의반찬 무말랭이무침, 300g, 1개",0
U077,540,4,육류/해산물/계란,채소/과일,,육류/해산물/계란,해산물,"삼천포 앞바다 광어포 500g 생선까스 이유식 광어스테이크 광어요리 생선요리 광어전 생선전, 1개, 500","삼천포 앞바다 광어포 500g 생선까스 이유식 광어스테이크 광어요리 생선요리 광어전 생선전, 1개, 500",0
U077,95,4,육류/해산물/계란,채소/과일,,쌀/면/떡,면류,"곰곰 탱글한 우동사리면, 200g, 1개","곰곰 탱글한 우동사리면, 200g, 1개",0
U077,107,3,육류/해산물/계란,채소/과일,,가공/편의식/스낵,김치/젓갈,"[입점특가] 100% 국산 전라도 배추 겉절이, 1kg, 1개","[입점특가] 100% 국산 전라도 배추 겉절이, 1kg, 1개",0
U077,150,3,육류/해산물/계란,채소/과일,,가공/편의식/스낵,기타가공식,"곰곰 국내산 무로 만든 얇은 슬라이스 단무지, 120g, 1개","곰곰 국내산 무로 만든 얇은 슬라이스 단무지, 120g, 1개",0
U078,343,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,양념/소스/조미료,소스,"티파로스 피쉬소스, 700ml, 1개","티파로스 피쉬소스, 700ml, 1개",0
U078,481,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,근채류,"모충 샬롯 험뎅 미니양파 1kg worldfood, 1개","모충 샬롯 험뎅 미니양파 1kg worldfood, 1개",1
U078,108,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,김치/젓갈,"한국농협김치 묵은지, 400g, 1개","한국농협김치 묵은지, 400g, 1개",1
U078,76,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,가루류,"맛있는 유기농 곡물한잔, 20g, 10개입, 1개","맛있는 유기농 곡물한잔, 20g, 10개입, 1개",0
U078,135,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,기타가공식,"정성식품 아몬드멸치볶음, 90g, 1개","정성식품 아몬드멸치볶음, 90g, 1개",0
U078,109,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,김치/젓갈,"금자네 깍두기, 500g, 1개","금자네 깍두기, 500g, 1개",0
U078,153,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,기타가공식,"[사클라] 아티초크, 285g, 1개","[사클라] 아티초크, 285g, 1개",0
U078,482,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,근채류,"카쿠카쿠 백초생강 BBB, 1개, 1.3kg","카쿠카쿠 백초생강 BBB, 1개, 1.3kg",0
U078,230,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,떡류,"빚은 3색 찹쌀떡, 55g, 6개입, 1개","빚은 3색 찹쌀떡, 55g, 6개입, 1개",1
U078,124,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,기타가공식,"[모든반찬] 완도 간장 전복장(국내산) 400g, 1개","[모든반찬] 완도 간장 전복장(국내산) 400g, 1개",0
U078,134,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,기타가공식,"천년의반찬 땅콩조림, 300g, 1개","천년의반찬 땅콩조림, 300g, 1개",0
U078,501,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,채소/기타,"수입고사리1kg/데침고사리/삶은고사리/데친중국산/식당/급식, 1kg, 1개","수입고사리1kg/데침고사리/삶은고사리/데친중국산/식당/급식, 1kg, 1개",0
U078,289,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,양념/소스/조미료,식초/소금/설탕/향신료,"백설 갈색설탕, 1kg, 1개","백설 갈색설탕, 1kg, 1개",0
U078,236,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,떡류,CJ 햇반 만능 계란 볶음밥 400g,CJ 햇반 만능 계란 볶음밥 400g,1
U078,85,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,즉석식품,"오뚜기3분 카레 순한맛, 200g, 1개","오뚜기3분 카레 순한맛, 200g, 1개",0
U078,266,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,즉석식품,"오뚜기 하이라이스 분말, 100g, 1개","오뚜기 하이라이스 분말, 100g, 1개",0
U078,474,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,근채류,"국내산 우엉, 300g, 1개","국내산 우엉, 300g, 1개",0
U078,235,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,떡류,"자농의뜨락 영양백설기 (냉동), 50g, 5개입, 1개","자농의뜨락 영양백설기 (냉동), 50g, 5개입, 1개",0
U078,410,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,과일,"생과급냉 고창 햇 청일 과상 오디, 1개, 과상2호 특품 1kg","생과급냉 고창 햇 청일 과상 오디, 1개, 과상2호 특품 1kg",0
U078,69,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,냉동과일,"국산 골드키위 (냉동), 300g, 1개","국산 골드키위 (냉동), 300g, 1개",0
U078,651,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,음료/유제품,치즈,"상하치즈 그릭 리코타, 150g, 1개, 1개입","상하치즈 그릭 리코타, 150g, 1개, 1개입",0
U078,336,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,양념/소스/조미료,소스,"비비드키친 저칼로리 스윗칠리소스, 320g, 1개","비비드키친 저칼로리 스윗칠리소스, 320g, 1개",0
U078,101,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,면류,"냉장_풀무원 보리 쫄면사리, 150g, 1개","냉장_풀무원 보리 쫄면사리, 150g, 1개",0
U078,663,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,음료/유제품,치즈,"서울우유치즈 테이스티 치즈 맛있는, 18g, 10개입, 1개","서울우유치즈 테이스티 치즈 맛있는, 18g, 10개입, 1개",1
U078,415,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,과일,"프레시몬 용과 2개입, 1개, 950g","프레시몬 용과 2개입, 1개, 950g",0
U078,636,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,곡류/두류,"건강한밥상 간편하게 먹는 영양한컵 롤드오트밀, 500g, 1개","건강한밥상 간편하게 먹는 영양한컵 롤드오트밀, 500g, 1개",0
U078,268,1,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,가루류,"곰곰 바삭한 부침가루, 1kg, 1개","곰곰 바삭한 부침가루, 1kg, 1개",0
U078,86,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,즉석식품,"건강한끼 곤드레곤약밥 & 피자오믈렛 (냉동), 235g, 1개","건강한끼 곤드레곤약밥 & 피자오믈렛 (냉동), 235g, 1개",1
U078,94,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,면류,"청정원 직화짬뽕 분말, 1개","청정원 직화짬뽕 분말, 1개",0
U078,149,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,기타가공식,"곰곰 한끼 와사비 무쌈, 150g, 1개","곰곰 한끼 와사비 무쌈, 150g, 1개",0
U078,15,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,음료/유제품,우유,"편안하게 소화되는 신선한 1A 우유, 900ml, 1개","편안하게 소화되는 신선한 1A 우유, 900ml, 1개",1
U078,256,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,면류,"리노 파르팔레(리본) 500g, 1개, 200g","리노 파르팔레(리본) 500g, 1개, 200g",0
U078,87,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,즉석식품,"오뚜기 고시히카리 쌀죽, 285g, 2개입","오뚜기 고시히카리 쌀죽, 285g, 2개입",1
U078,377,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,잎채소,"피그인더가든 데일리믹스 베이직샐러드, 100g, 1개","피그인더가든 데일리믹스 베이직샐러드, 100g, 1개",0
U078,371,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,육류/해산물/계란,두부/유부,"CJ씨푸드 주부초밥왕 새콤달콤 꼬마 유부초밥, 149.2g, 1개","CJ씨푸드 주부초밥왕 새콤달콤 꼬마 유부초밥, 149.2g, 1개",0
U078,619,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,쌀류,"씨익 소반미반 찰흑미, 500g, 1개","씨익 소반미반 찰흑미, 500g, 1개",0
U078,391,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,과일,"대추방울토마토, 500g, 1개","대추방울토마토, 500g, 1개",0
U078,147,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,기타가공식,"하선정 국내산무 얇은 슬라이스 단무지 4무, 120g, 1개","하선정 국내산무 얇은 슬라이스 단무지 4무, 120g, 1개",0
U078,387,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,과일,"곰곰 국내산 참다래 그린키위, 800g(소), 1팩","곰곰 국내산 참다래 그린키위, 800g(소), 1팩",0
U078,47,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,잎채소,"팜에이트 한끼 아삭 샐러드, 80g, 1개","팜에이트 한끼 아삭 샐러드, 80g, 1개",0
U078,667,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,음료/유제품,치즈,"리얼 그레이티드 파마산치즈, 85g, 1개","리얼 그레이티드 파마산치즈, 85g, 1개",0
U078,282,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,가루류,"곰곰 베이킹 파우더, 170g, 1개","곰곰 베이킹 파우더, 170g, 1개",0
U078,497,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,근채류,"싱싱농산물 국내산 쪽파 깐쪽파 손질쪽파 당일수확 산지직송 김장, 1개, 200g","싱싱농산물 국내산 쪽파 깐쪽파 손질쪽파 당일수확 산지직송 김장, 1개, 200g",1
U078,491,2,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,과채류,"국내산 오이맛 고추, 80g, 1개","국내산 오이맛 고추, 80g, 1개",0
U078,287,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,가루류,"곰곰 베트남 고운 고춧가루 매운맛, 100g, 1개","곰곰 베트남 고운 고춧가루 매운맛, 100g, 1개",0
U078,78,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,음료/유제품,요거트,"곰곰 말차 파우더, 500g, 1개입, 1개","곰곰 말차 파우더, 500g, 1개입, 1개",0
U078,507,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,채소/기타,"국내산 청경채, 150g, 1팩","국내산 청경채, 150g, 1팩",0
U078,112,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,김치/젓갈,"비비고 갓김치, 300g, 1개","비비고 갓김치, 300g, 1개",1
U078,98,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,면류,"비엣포 쌀국수 버미셀리 1mm, 300g, 1개","비엣포 쌀국수 버미셀리 1mm, 300g, 1개",1
U078,664,2,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,음료/유제품,치즈,"그랑도르 샐러드 큐브 치즈, 100g, 1개, 1개입","그랑도르 샐러드 큐브 치즈, 100g, 1개, 1개입",0
U078,681,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,음료/유제품,음료/전통주,"동광한방몰 국내산 경산 대추, 100g, 1개","동광한방몰 국내산 경산 대추, 100g, 1개",0
U078,283,1,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,가루류,"소다 베이킹소다 150g 베이킹식소다, 1개","소다 베이킹소다 150g 베이킹식소다, 1개",0
U078,475,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,근채류,"삶은연근 1kg 자숙연근, 1개","삶은연근 1kg 자숙연근, 1개",0
U078,486,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,과채류,냉동 호박 (죽용),냉동 호박 (죽용),0
U078,185,2,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,육류/해산물/계란,닭/오리/기타,"동원 그릴리 직화닭꼬치 데리야끼, 75g, 2개","동원 그릴리 직화닭꼬치 데리야끼, 75g, 2개",0
U078,561,2,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,육류/해산물/계란,해산물,"자숙문어 다리 슬라이스 횟감 (냉동), 100g(20미), 1개","자숙문어 다리 슬라이스 횟감 (냉동), 100g(20미), 1개",0
U078,66,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,냉동과일,"딸기 (냉동), 1개, 1kg","딸기 (냉동), 1개, 1kg",0
U078,13,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,음료/유제품,우유,"남양유업 맛있는우유GT 고소한 저지방우유, 900ml, 1개","남양유업 맛있는우유GT 고소한 저지방우유, 900ml, 1개",1
U078,10,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,음료/유제품,두유,"그린덴마크 아몬드, 950ml, 2개","그린덴마크 아몬드, 950ml, 2개",0
U078,487,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,과채류,"못생겨도 맛있는 애호박 1입, 1개입, 1개","못생겨도 맛있는 애호박 1입, 1개입, 1개",0
U078,80,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,즉석식품,"양반 100밥 현미밥, 130g, 6개","양반 100밥 현미밥, 130g, 6개",1
U078,178,1,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,육류/해산물/계란,돼지고기,"롯데푸드 고추장 고기볶음 80g, 1개","롯데푸드 고추장 고기볶음 80g, 1개",0
U078,130,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,기타가공식,"천년의반찬 무말랭이무침, 300g, 1개","천년의반찬 무말랭이무침, 300g, 1개",0
U078,276,5,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,가루류,"[브레드가든] 건강함이 가득한 통밀식빵믹스, 364g, 1개","[브레드가든] 건강함이 가득한 통밀식빵믹스, 364g, 1개",0
U078,111,3,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,김치/젓갈,"종가 시원하고 맛있는 열무김치, 290g, 1개","종가 시원하고 맛있는 열무김치, 290g, 1개",1
U078,506,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,채소/과일,과채류,"수입산 아스파라거스, 100g, 1개","수입산 아스파라거스, 100g, 1개",0
U078,155,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,가공/편의식/스낵,기타가공식,"라세빌라나 블랙올리브, 370g, 1개","라세빌라나 블랙올리브, 370g, 1개",0
U078,16,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,음료/유제품,우유,"믈레코비타 3.5% 멸균우유, 250ml, 12개","믈레코비타 3.5% 멸균우유, 250ml, 12개",1
U078,629,4,쌀/면/떡,가공/편의식/스낵,육류/해산물/계란,쌀/면/떡,곡류/두류,"고방 . 수입 . 메조 . 1kg . 2024년산 . 묶음배송가능, 1개","고방 . 수입 . 메조 . 1kg . 2024년산 . 묶음배송가능, 1개",0
U079,99,4,쌀/면/떡,가공/편의식/스낵,음료/유제품,쌀/면/떡,면류,"풀무원 평양 냉면사리, 130g, 1개","풀무원 평양 냉면사리, 130g, 1개",0
U079,50,3,쌀/면/떡,가공/편의식/스낵,음료/유제품,채소/과일,잎채소,"무순 50g(용기포함 60~70g), 1개","무순 50g(용기포함 60~70g), 1개",0
U079,108,3,쌀/면/떡,가공/편의식/스낵,음료/유제품,가공/편의식/스낵,김치/젓갈,"한국농협김치 묵은지, 400g, 1개","한국농협김치 묵은지, 400g, 1개",1
U079,136,4,쌀/면/떡,가공/편의식/스낵,음료/유제품,가공/편의식/스낵,기타가공식,"정성식품 연근조림, 100g, 1개","정성식품 연근조림, 100g, 1개",0
U079,146,2,쌀/면/떡,가공/편의식/스낵,음료/유제품,가공/편의식/스낵,기타가공식,"간장진미채볶음 밥도둑믿음반찬, 1개, 100g","간장진미채볶음 밥도둑믿음반찬, 1개, 100g",0
U079,169,3,쌀/면/떡,가공/편의식/스낵,음료/유제품,육류/해산물/계란,돼지고기,"평산식품 맛족발 450g, 1개","평산식품 맛족발 450g, 1개",0
U079,135,4,쌀/면/떡,가공/편의식/스낵,음료/유제품,가공/편의식/스낵,기타가공식,"정성식품 아몬드멸치볶음, 90g, 1개","정성식품 아몬드멸치볶음, 90g, 1개",0
U079,279,4,쌀/면/떡,가공/편의식/스낵,음료/유제품,쌀/면/떡,가루류,"백설 초코칩 쿠키믹스, 290g, 1개","백설 초코칩 쿠키믹스, 290g, 1개",0
U079,590,4,쌀/면/떡,가공/편의식/스낵,음료/유제품,육류/해산물/계란,해산물,"주일 간편한 한끼식사 염장미역줄기, 200g, 1봉","주일 간편한 한끼식사 염장미역줄기, 200g, 1봉",0
U079,571,3,쌀/면/떡,가공/편의식/스낵,음료/유제품,육류/해산물/계란,해산물,"아라보감 산지직송 생물 홍합 (냉장), 1개, 1kg","아라보감 산지직송 생물 홍합 (냉장), 1개, 1kg",0
U079,270,4,쌀/면/떡,가공/편의식/스낵,음료/유제품,쌀/면/떡,가루류,"베이킹파티 이소말트 설탕공예 사탕원료 저감미당 탕후루원료, 100g, 1개","베이킹파티 이소말트 설탕공예 사탕원료 저감미당 탕후루원료, 100g, 1개",0
U079,255,4,쌀/면/떡,가공/편의식/스낵,음료/유제품,쌀/면/떡,면류,"만토바 유기농 펜네, 1개, 454g","만토바 유기농 펜네, 1개, 454g",0
U079,230,5,쌀/면/떡,가공/편의식/스낵,음료/유제품,쌀/면/떡,떡류,"빚은 3색 찹쌀떡, 55g, 6개입, 1개","빚은 3색 찹쌀떡, 55g, 6개입, 1개",1
U079,684,4,쌀/면/떡,가공/편의식/스낵,음료/유제품,양념/소스/조미료,식용유/기름,"보뚜 엑스트라버진 아보카도오일 캡슐 30g, 30정, 1개","보뚜 엑스트라버진 아보카도오일 캡슐 30g, 30정, 1개",0
U079,92,4,쌀/면/떡,가공/편의식/스낵,음료/유제품,쌀/면/떡,면류,"오뚜기 진비빔면 156g, 4개","오뚜기 진비빔면 156g, 4개",0
U079,81,4,쌀/면/떡,가공/편의식/스낵,음료/유제품,쌀/면/떡,즉석식품,"찹쌀한 누룽지, 284g, 1개","찹쌀한 누룽지, 284g, 1개",1
U079,381,3,쌀/면/떡,가공/편의식/스낵,음료/유제품,채소/과일,과일,"[만족도1위] 새벽수확 제주 한라봉, 1박스, 2kg","[만족도1위] 새벽수확 제주 한라봉, 1박스, 2kg",0
U079,236,4,쌀/면/떡,가공/편의식/스낵,음료/유제품,쌀/면/떡,떡류,CJ 햇반 만능 계란 볶음밥 400g,CJ 햇반 만능 계란 볶음밥 400g,1
U079,266,5,쌀/면/떡,가공/편의식/스낵,음료/유제품,쌀/면/떡,즉석식품,"오뚜기 하이라이스 분말, 100g, 1개","오뚜기 하이라이스 분말, 100g, 1개",0
U079,2,4,쌀/면/떡,가공/편의식/스낵,음료/유제품,육류/해산물/계란,두부/유부,"곰곰 만능 순두부, 350g, 1개","곰곰 만능 순두부, 350g, 1개",1
U079,668,2,쌀/면/떡,가공/편의식/스낵,음료/유제품,음료/유제품,치즈,"소레시나 그라나 파다노 치즈 파우더, 80g, 1개입, 1개","소레시나 그라나 파다노 치즈 파우더, 80g, 1개입, 1개",0
U079,272,4,쌀/면/떡,가공/편의식/스낵,음료/유제품,쌀/면/떡,가루류,"청은에프엔비 국산 찹쌀가루, 300g, 1개","청은에프엔비 국산 찹쌀가루, 300g, 1개",1
U079,231,5,쌀/면/떡,가공/편의식/스낵,음료/유제품,쌀/면/떡,떡류,"무인양품 수제로 만드는 송편 만들기 키트, 1개, 210g","무인양품 수제로 만드는 송편 만들기 키트, 1개, 210g",0
U079,409,4,쌀/면/떡,가공/편의식/스낵,음료/유제품,채소/과일,과일,"중국식품 yangmei 건과일 과일간식 양매, 1개, 125g","중국식품 yangmei 건과일 과일간식 양매, 1개, 125g",0
U079,49,3,쌀/면/떡,가공/편의식/스낵,음료/유제품,채소/과일,과채류,"국내산 브로콜리, 1개입, 1개","국내산 브로콜리, 1개입, 1개",0
U079,271,4,쌀/면/떡,가공/편의식/스낵,음료/유제품,쌀/면/떡,가루류,"햇쌀마루 박력쌀가루, 1kg, 1개","햇쌀마루 박력쌀가루, 1kg, 1개",1
U079,105,3,쌀/면/떡,가공/편의식/스낵,음료/유제품,가공/편의식/스낵,김치/젓갈,"종가 맛김치 미니컵, 130g, 1개","종가 맛김치 미니컵, 130g, 1개",1
U079,437,3,쌀/면/떡,가공/편의식/스낵,음료/유제품,육류/해산물/계란,돼지고기,"돌돌말이 대패 목심 (냉동), 400g, 1개","돌돌말이 대패 목심 (냉동), 400g, 1개",0
U079,82,4,쌀/면/떡,가공/편의식/스낵,음료/유제품,쌀/면/떡,즉석식품,"오뚜기 진한 쇠고기 미역국밥 컵밥, 314g, 1개","오뚜기 진한 쇠고기 미역국밥 컵밥, 314g, 1개",0
U079,667,1,쌀/면/떡,가공/편의식/스낵,음료/유제품,음료/유제품,치즈,"리얼 그레이티드 파마산치즈, 85g, 1개","리얼 그레이티드 파마산치즈, 85g, 1개",0
U079,616,5,쌀/면/떡,가공/편의식/스낵,음료/유제품,쌀/면/떡,쌀류,"씻어나온 대구농산 찹쌀가루, 1개, 500g","씻어나온 대구농산 찹쌀가루, 1개, 500g",0
U079,138,4,쌀/면/떡,가공/편의식/스낵,음료/유제품,가공/편의식/스낵,기타가공식,"제이케이푸드 속초 시래기 코다리 조림 500g 손질 촌드레 생선조림 반찬 /유통기한26.2.13까지, 1개","제이케이푸드 속초 시래기 코다리 조림 500g 손질 촌드레 생선조림 반찬 /유통기한26.2.13까지, 1개",0
U079,611,3,쌀/면/떡,가공/편의식/스낵,음료/유제품,육류/해산물/계란,해산물,"녹차로 씻어낸 국산 멍게 (냉장), 120g, 1개","녹차로 씻어낸 국산 멍게 (냉장), 120g, 1개",0
U079,526,3,쌀/면/떡,가공/편의식/스낵,음료/유제품,채소/과일,버섯류,"국내산 친환경 동충하초, 170g, 1개","국내산 친환경 동충하초, 170g, 1개",0
U079,3,3,쌀/면/떡,가공/편의식/스낵,음료/유제품,양념/소스/조미료,액젓,"동원 참치액 진, 500g, 1개","동원 참치액 진, 500g, 1개",0
U079,639,3,쌀/면/떡,가공/편의식/스낵,음료/유제품,쌀/면/떡,곡류/두류,"착한습관 햄프씨드, 230g, 1개","착한습관 햄프씨드, 230g, 1개",0
U079,640,5,쌀/면/떡,가공/편의식/스낵,음료/유제품,쌀/면/떡,곡류/두류,"World Pach Foron 파치포론, 1개, 100g","World Pach Foron 파치포론, 1개, 100g",0
U079,234,5,쌀/면/떡,가공/편의식/스낵,음료/유제품,쌀/면/떡,떡류,"자농의뜨락 흰송편 (냉동), 320g, 1개입, 1개","자농의뜨락 흰송편 (냉동), 320g, 1개입, 1개",0
